timestamp,btc_volatility
2022-08-03,0.03210153908864278
2022-08-04,0.0321622966289311
2022-08-05,0.03240618840856601
2022-08-06,0.031354366187942295
2022-08-07,0.031371968379225866
2022-08-08,0.03168436900605815
2022-08-09,0.031455467853869344
2022-08-10,0.030641629006597674
2022-08-11,0.02981590186205184
2022-08-12,0.0289801219840163
2022-08-13,0.028920798493221763
2022-08-14,0.028977821750479475
2022-08-15,0.02899874281985157
2022-08-16,0.0287975903027555
2022-08-17,0.025593963521351095
2022-08-18,0.024404809313023614
2022-08-19,0.030652206968071284
2022-08-20,0.03082449918021772
2022-08-21,0.03085489826855324
2022-08-22,0.030818395423581762
2022-08-23,0.03082085196344467
2022-08-24,0.029051900328784557
2022-08-25,0.02908557992865304
2022-08-26,0.027214343058615403
2022-08-27,0.02601190677631335
2022-08-28,0.026226542601126574
2022-08-29,0.027402549824284424
2022-08-30,0.027555380026054732
2022-08-31,0.027723235343955165
2022-09-01,0.02772937203274467
2022-09-02,0.02773726361825015
2022-09-03,0.02772695780190286
2022-09-04,0.0270671783409689
2022-09-05,0.027013356654408467
2022-09-06,0.028150620123684217
2022-09-07,0.028121763569216654
2022-09-08,0.027868707518072876
2022-09-09,0.0337840419093885
2022-09-10,0.03392048174261676
2022-09-11,0.03372475834741715
2022-09-12,0.034137278807415
2022-09-13,0.0384519837750698
2022-09-14,0.03847491709184765
2022-09-15,0.03865499550688003
2022-09-16,0.03858414925465365
2022-09-17,0.03876110191652002
2022-09-18,0.03465623844368325
2022-09-19,0.034552245255454105
2022-09-20,0.03481689060544083
2022-09-21,0.034973815098924936
2022-09-22,0.03636499244999737
2022-09-23,0.03635874587182769
2022-09-24,0.0364086268794441
2022-09-25,0.03476388726987794
2022-09-26,0.035003321673991124
2022-09-27,0.034755101857692663
2022-09-28,0.034199694126575274
2022-09-29,0.03397808577508416
2022-09-30,0.03393900787212967
2022-10-01,0.03394077758301186
2022-10-02,0.033984429283653486
2022-10-03,0.03443416906020098
2022-10-04,0.03502662975703614
2022-10-05,0.035012503611624876
2022-10-06,0.033686572940710126
2022-10-07,0.03364602083671025
2022-10-08,0.03366801094852665
2022-10-09,0.027231984778925796
2022-10-10,0.02715384684662579
2022-10-11,0.027059322925890406
2022-10-12,0.026516462337851918
2022-10-13,0.01977580840642002
2022-10-14,0.019830149612513084
2022-10-15,0.019309390090133268
2022-10-16,0.019384974140689418
2022-10-17,0.01936278891228747
2022-10-18,0.018399165152020086
2022-10-19,0.018458157057012543
2022-10-20,0.01737407033601745
2022-10-21,0.016880315792013496
2022-10-22,0.0140555822560818
2022-10-23,0.01444496091978428
2022-10-24,0.01417382566509817
2022-10-25,0.01571041945653096
2022-10-26,0.016382722267967435
2022-10-27,0.016942494177306606
2022-10-28,0.01686110866480463
2022-10-29,0.016882910602368392
2022-10-30,0.01688587539598021
2022-10-31,0.016900819341446185
2022-11-01,0.01666166523234085
2022-11-02,0.01616199282190573
2022-11-03,0.014749460430373161
2022-11-04,0.016925610131387592
2022-11-05,0.016809516208002744
2022-11-06,0.016667356223025932
2022-11-07,0.01690881430690028
2022-11-08,0.0250705988549521
2022-11-09,0.03579574650094368
2022-11-10,0.04112447931591584
2022-11-11,0.04142376411589214
2022-11-12,0.04138863872314645
2022-11-13,0.041623024948437504
2022-11-14,0.04181886319916052
2022-11-15,0.041914212563097485
2022-11-16,0.04181004227029374
2022-11-17,0.041803791371582834
2022-11-18,0.04179279702696537
2022-11-19,0.04179784857933024
2022-11-20,0.04193728940354635
2022-11-21,0.042183969433148845
2022-11-22,0.04240196619523775
2022-11-23,0.042694636463113486
2022-11-24,0.04192791200717848
2022-11-25,0.0412475652634128
2022-11-26,0.04113630141638616
2022-11-27,0.04095972930837494
2022-11-28,0.04084424138823582
2022-11-29,0.041032906135783524
2022-11-30,0.04205784853786997
2022-12-01,0.042061467393387245
2022-12-02,0.0420665719949088
2022-12-03,0.04206467464963805
2022-12-04,0.04107986806543076
2022-12-05,0.041003483008344575
2022-12-06,0.04101758358218346
2022-12-07,0.04101548019907322
2022-12-08,0.03732138849391757
2022-12-09,0.026436270220917654
2022-12-10,0.017974267125154365
2022-12-11,0.017101989268092876
2022-12-12,0.01689928448422386
2022-12-13,0.016915239556615932
2022-12-14,0.0166844375329142
2022-12-15,0.017182412577610422
2022-12-16,0.018695714874746996
2022-12-17,0.018759344733571125
2022-12-18,0.018765406372540257
2022-12-19,0.01905525431127098
2022-12-20,0.019129009125336556
2022-12-21,0.018186672195690916
2022-12-22,0.017516568927510988
2022-12-23,0.01703393184509371
2022-12-24,0.017041689854428402
2022-12-25,0.017013967781410774
2022-12-26,0.01700955723045136
2022-12-27,0.017185266617076995
2022-12-28,0.017097228238474576
2022-12-29,0.016933654593084987
2022-12-30,0.014824864614189252
2022-12-31,0.014719489895691657
2023-01-01,0.014684717319393728
2023-01-02,0.014545409613562148
2023-01-03,0.014325255564046742
2023-01-04,0.014397737584396724
2023-01-05,0.014331168748088633
2023-01-06,0.014129604360292432
2023-01-07,0.013463985536848147
2023-01-08,0.013583301704155065
2023-01-09,0.013593241024397207
2023-01-10,0.013857032369016076
2023-01-11,0.014735160402823534
2023-01-12,0.016285440121792654
2023-01-13,0.01916932469813589
2023-01-14,0.02023337595323218
2023-01-15,0.01820310047099224
2023-01-16,0.01825139136307458
2023-01-17,0.018253653404288153
2023-01-18,0.01844887724180359
2023-01-19,0.018190702147417002
2023-01-20,0.02188813256272511
2023-01-21,0.021822358698098388
2023-01-22,0.0218385308136637
2023-01-23,0.021800833670491248
2023-01-24,0.022118250995797024
2023-01-25,0.022153993608341287
2023-01-26,0.02185856588745684
2023-01-27,0.021574513770774024
2023-01-28,0.02169019712198256
2023-01-29,0.02185588382301644
2023-01-30,0.02358607587558948
2023-01-31,0.02355586536204503
2023-02-01,0.02365962603731679
2023-02-02,0.02391603551313427
2023-02-03,0.024055529324669592
2023-02-04,0.02412365705592241
2023-02-05,0.024656111885572724
2023-02-06,0.024795183987240028
2023-02-07,0.024873703850881952
2023-02-08,0.02517653578004127
2023-02-09,0.027485841711126443
2023-02-10,0.027334767029287194
2023-02-11,0.026078164528901417
2023-02-12,0.024177442713569284
2023-02-13,0.022402843099204317
2023-02-14,0.022614806986276267
2023-02-15,0.028267492872666895
2023-02-16,0.0290902598922581
2023-02-17,0.029595703060258768
2023-02-18,0.029501365115290088
2023-02-19,0.026564256361343415
2023-02-20,0.02683460120659275
2023-02-21,0.02703323962945978
2023-02-22,0.027120972328302007
2023-02-23,0.02708071909102021
2023-02-24,0.027570255003592472
2023-02-25,0.02756738788988583
2023-02-26,0.027731921086649
2023-02-27,0.02773378868498921
2023-02-28,0.027276272436041492
2023-03-01,0.02656920937373313
2023-03-02,0.026518911118820068
2023-03-03,0.027471399128184366
2023-03-04,0.02742354909165845
2023-03-05,0.027437976936061162
2023-03-06,0.027430531292431826
2023-03-07,0.02731529435206587
2023-03-08,0.0275717648449294
2023-03-09,0.029362670222739647
2023-03-10,0.0293495531937888
2023-03-11,0.028163570115165296
2023-03-12,0.031446111163221414
2023-03-13,0.03590892481163514
2023-03-14,0.03604762072111103
2023-03-15,0.03622887743125899
2023-03-16,0.03641537162873269
2023-03-17,0.036430292757575866
2023-03-18,0.03598699041840953
2023-03-19,0.03580325876650995
2023-03-20,0.03589365680893163
2023-03-21,0.03574676926253922
2023-03-22,0.03616312938262923
2023-03-23,0.03650706397674748
2023-03-24,0.03695554773309334
2023-03-25,0.03686008243337365
2023-03-26,0.03626542543774637
2023-03-27,0.03686807306874307
2023-03-28,0.03680690709273068
2023-03-29,0.03729738035380604
2023-03-30,0.037229836898195624
2023-03-31,0.037172201896209844
2023-04-01,0.03710797886896324
2023-04-02,0.03582060418655063
2023-04-03,0.03600452181198666
2023-04-04,0.03600788366208171
2023-04-05,0.03599910625133846
2023-04-06,0.03593038586096689
2023-04-07,0.03555462414557755
2023-04-08,0.032990946135480634
2023-04-09,0.03274211110436228
2023-04-10,0.033339506016758384
2023-04-11,0.03122301645269592
2023-04-12,0.02697622781272722
2023-04-13,0.026868734148586395
2023-04-14,0.02653442133889898
2023-04-15,0.026327698092728828
2023-04-16,0.02025558068875902
2023-04-17,0.020752059396495874
2023-04-18,0.020348311492257746
2023-04-19,0.022614461283146564
2023-04-20,0.022794678293567117
2023-04-21,0.02300889631084882
2023-04-22,0.02220268363925208
2023-04-23,0.021557772857340507
2023-04-24,0.021566084816218693
2023-04-25,0.02194383729140589
2023-04-26,0.021164472494427773
2023-04-27,0.022129359689111668
2023-04-28,0.021032840170234133
2023-04-29,0.020913771297154826
2023-04-30,0.02074745655849146
2023-05-01,0.02205456007391481
2023-05-02,0.02232102748670472
2023-05-03,0.022256036777645937
2023-05-04,0.022195704159768508
2023-05-05,0.02255851361816885
2023-05-06,0.02295659937743451
2023-05-07,0.023113892405334846
2023-05-08,0.02365861292942069
2023-05-09,0.023514264701135122
2023-05-10,0.02178006521204949
2023-05-11,0.021718868008854964
2023-05-12,0.02168834988273122
2023-05-13,0.021376893799409952
2023-05-14,0.021406381067171177
2023-05-15,0.02153346659235199
2023-05-16,0.02152308170231128
2023-05-17,0.021200810199941012
2023-05-18,0.020444454802999328
2023-05-19,0.018327521532771906
2023-05-20,0.018129736423036672
2023-05-21,0.017154649247735996
2023-05-22,0.01672312164152589
2023-05-23,0.01688100782755445
2023-05-24,0.0178865489317072
2023-05-25,0.017024521054448325
2023-05-26,0.017104772832400757
2023-05-27,0.015508924844215352
2023-05-28,0.017805571121453333
2023-05-29,0.01790561833667556
2023-05-30,0.017902801878116666
2023-05-31,0.016680779168100138
2023-06-01,0.01630570065472222
2023-06-02,0.016421798791153304
2023-06-03,0.01642074523261893
2023-06-04,0.015742136620169826
2023-06-05,0.017737061675599224
2023-06-06,0.020907647804467334
2023-06-07,0.02118393206470176
2023-06-08,0.021227780372883694
2023-06-09,0.02122789189973274
2023-06-10,0.02127161992751139
2023-06-11,0.021263062474001188
2023-06-12,0.021263052850672055
2023-06-13,0.02123465857576856
2023-06-14,0.021832504745450693
2023-06-15,0.022161441809453418
2023-06-16,0.022701100703764136
2023-06-17,0.0224118325875546
2023-06-18,0.022438475213307614
2023-06-19,0.022670755989944374
2023-06-20,0.02460987704734572
2023-06-21,0.026748619362825358
2023-06-22,0.02671873854193911
2023-06-23,0.026145721593722512
2023-06-24,0.026218518864886874
2023-06-25,0.026241199022467857
2023-06-26,0.026318701389258292
2023-06-27,0.025249253997222453
2023-06-28,0.025464789500640503
2023-06-29,0.025504916134948635
2023-06-30,0.025203601013756072
2023-07-01,0.024960700081140427
2023-07-02,0.02487903238290548
2023-07-03,0.024913144729405735
2023-07-04,0.025112189269160007
2023-07-05,0.02296737836554318
2023-07-06,0.02118527522855305
2023-07-07,0.020152333890645947
2023-07-08,0.02019014356524684
2023-07-09,0.020229858061654126
2023-07-10,0.019502625396729107
2023-07-11,0.019498797676035184
2023-07-12,0.019623980767390813
2023-07-13,0.020342498960685736
2023-07-14,0.020697519456726578
2023-07-15,0.020605718105874516
2023-07-16,0.020168477930816678
2023-07-17,0.020216551165034784
2023-07-18,0.020270953298627208
2023-07-19,0.02008223825675801
2023-07-20,0.017680763906255174
2023-07-21,0.013938948467141736
2023-07-22,0.01393867518079592
2023-07-23,0.013125100120932147
2023-07-24,0.014176396104129277
2023-07-25,0.014187657924213105
2023-07-26,0.0141879826812302
2023-07-27,0.013914697277319662
2023-07-28,0.013489019169164118
2023-07-29,0.013269458232493992
2023-07-30,0.01326632091388113
2023-07-31,0.013233010263572651
2023-08-01,0.01361464304902345
2023-08-02,0.013475658550149445
2023-08-03,0.013336105540937802
2023-08-04,0.013275433275067952
2023-08-05,0.012807441770900874
2023-08-06,0.012456491107850829
2023-08-07,0.012496699403960088
2023-08-08,0.013016112425958515
2023-08-09,0.012954267937016825
2023-08-10,0.01288395132472369
2023-08-11,0.012821790049036594
2023-08-12,0.010838395202379305
2023-08-13,0.008730381155716966
2023-08-14,0.008786424529769134
2023-08-15,0.008875904110477168
2023-08-16,0.009282709248872836
2023-08-17,0.016034807078872795
2023-08-18,0.016319148758417657
2023-08-19,0.01635828635248557
2023-08-20,0.01635883998895756
2023-08-21,0.016361984511167153
2023-08-22,0.016152292698629278
2023-08-23,0.015772161904151604
2023-08-24,0.01578531412985378
2023-08-25,0.01571793507042144
2023-08-26,0.01572259910946181
2023-08-27,0.015724385940584104
2023-08-28,0.015717875189349684
2023-08-29,0.01968436485172999
2023-08-30,0.01983543286921557
2023-08-31,0.021339405929186095
2023-09-01,0.021194386714089932
2023-09-02,0.021213365500913135
2023-09-03,0.0212597719316873
2023-09-04,0.02125886821212679
2023-09-05,0.021248616752626785
2023-09-06,0.021201085206655274
2023-09-07,0.021203678870750163
2023-09-08,0.021266020497938888
2023-09-09,0.021277569636923104
2023-09-10,0.021272453069394893
2023-09-11,0.021634673263224255
2023-09-12,0.022406012226385656
2023-09-13,0.022619109781008968
2023-09-14,0.022768201093583195
2023-09-15,0.022654240034038292
2023-09-16,0.018257897597867515
2023-09-17,0.017805853477631285
2023-09-18,0.017866754785934826
2023-09-19,0.018092930682967443
2023-09-20,0.018098721880282175
2023-09-21,0.01852594828100586
2023-09-22,0.018345854278564954
2023-09-23,0.0182508555027358
2023-09-24,0.018381828799689543
2023-09-25,0.018380346124818606
2023-09-26,0.01838491439508774
2023-09-27,0.01841186514518628
2023-09-28,0.015189771526025794
2023-09-29,0.014965901214778922
2023-09-30,0.011700193192300135
2023-10-01,0.01341815653486338
2023-10-02,0.013935441027715084
2023-10-03,0.013955894244167806
2023-10-04,0.01401969129676958
2023-10-05,0.014299190061676985
2023-10-06,0.014608693271497645
2023-10-07,0.014277996425369819
2023-10-08,0.014002341787988705
2023-10-09,0.014236134700935814
2023-10-10,0.014318397413543953
2023-10-11,0.013865659084304087
2023-10-12,0.013103640812509976
2023-10-13,0.01286403410751575
2023-10-14,0.012708735804900454
2023-10-15,0.0128534400737335
2023-10-16,0.015627938478918187
2023-10-17,0.01565446777115081
2023-10-18,0.01563167043732177
2023-10-19,0.015548093983572256
2023-10-20,0.01653052217720605
2023-10-21,0.015933607233821378
2023-10-22,0.015921068322639734
2023-10-23,0.02397826085762302
2023-10-24,0.023896693149141834
2023-10-25,0.02390581611768019
2023-10-26,0.024060817705355494
2023-10-27,0.02424807009822625
2023-10-28,0.024065489843716474
2023-10-29,0.0239683293889041
2023-10-30,0.024010459343411096
2023-10-31,0.023350791963558944
2023-11-01,0.023010631193468047
2023-11-02,0.02328362191297543
2023-11-03,0.023421147355908643
2023-11-04,0.02308556088418005
2023-11-05,0.023066146342609204
2023-11-06,0.023065517918190274
2023-11-07,0.02300236136578505
2023-11-08,0.022697767739200344
2023-11-09,0.022814954776675316
2023-11-10,0.022176960032669217
2023-11-11,0.022183999605821108
2023-11-12,0.022271611591939657
2023-11-13,0.022734549546629977
2023-11-14,0.023638373722062515
2023-11-15,0.024680210023205112
2023-11-16,0.02652444106954936
2023-11-17,0.026449933650612465
2023-11-18,0.026496281250012788
2023-11-19,0.02620382087420392
2023-11-20,0.026224117494619274
2023-11-21,0.027974297575485196
2023-11-22,0.022692148099310208
2023-11-23,0.02236180697419179
2023-11-24,0.02226770848596354
2023-11-25,0.0221304306351133
2023-11-26,0.022152807443031167
2023-11-27,0.02220994227274345
2023-11-28,0.022251266964292218
2023-11-29,0.022237766596416925
2023-11-30,0.022270387067480992
2023-12-01,0.022362048927174624
2023-12-02,0.02233188983272641
2023-12-03,0.022294719399799413
2023-12-04,0.023788026712572137
2023-12-05,0.02500854934267491
2023-12-06,0.025128906394706767
2023-12-07,0.025359373611243782
2023-12-08,0.025482143775004074
2023-12-09,0.025311312832192553
2023-12-10,0.02524863791028207
2023-12-11,0.02774866350606605
2023-12-12,0.027729812846979632
2023-12-13,0.02794495214035213
2023-12-14,0.02733967827575503
2023-12-15,0.025623940520022193
2023-12-16,0.023935420754835273
2023-12-17,0.024388707243859314
2023-12-18,0.024839461677633907
2023-12-19,0.02477929829162354
2023-12-20,0.025314983793974708
2023-12-21,0.023413953557616708
2023-12-22,0.022200546156933586
2023-12-23,0.02224810746808605
2023-12-24,0.022569307528894668
2023-12-25,0.02262108718065452
2023-12-26,0.023126843037058028
2023-12-27,0.023253488158329127
2023-12-28,0.023619612391283053
2023-12-29,0.023791589282132476
2023-12-30,0.02375589006614528
2023-12-31,0.02340823312791807
2024-01-01,0.024441653753998437
2024-01-02,0.02450675231961727
2024-01-03,0.024604048632430982
2024-01-04,0.023525613794418754
2024-01-05,0.023484698503184652
2024-01-06,0.02339729254001861
2024-01-07,0.023092598396248765
2024-01-08,0.02617526807070478
2024-01-09,0.026445039612837316
2024-01-10,0.023937170956219764
2024-01-11,0.02402106344204348
2024-01-12,0.027537892132628784
2024-01-13,0.027532033738461713
2024-01-14,0.02756073550783048
2024-01-15,0.02773243083160577
2024-01-16,0.027531001402061602
2024-01-17,0.027022506638100196
2024-01-18,0.027695730408714984
2024-01-19,0.02702709909085717
2024-01-20,0.027009421868177952
2024-01-21,0.027001064328025293
2024-01-22,0.02832129356828323
2024-01-23,0.02827757496190708
2024-01-24,0.02815360146771102
2024-01-25,0.02784383116323851
2024-01-26,0.0289172479854981
2024-01-27,0.028722928359145108
2024-01-28,0.02864132318593825
2024-01-29,0.029156839118358303
2024-01-30,0.02920682973226547
2024-01-31,0.028041058714251794
2024-02-01,0.0279347319565457
2024-02-02,0.026569039943057243
2024-02-03,0.025973647869648658
2024-02-04,0.026030150865529678
2024-02-05,0.026032268659143334
2024-02-06,0.026093232536859093
2024-02-07,0.023324870533623608
2024-02-08,0.02347515312773557
2024-02-09,0.024559095021460767
2024-02-10,0.024620870473265045
2024-02-11,0.019768075148934798
2024-02-12,0.020465532440439395
2024-02-13,0.019688704554276765
2024-02-14,0.020652775855213256
2024-02-15,0.020617764072214002
2024-02-16,0.020432226360088495
2024-02-17,0.019199134659035857
2024-02-18,0.019202351816554573
2024-02-19,0.019351050056671978
2024-02-20,0.0192571094240964
2024-02-21,0.016383045880951543
2024-02-22,0.01678535877534011
2024-02-23,0.01713527596399939
2024-02-24,0.01706603021300323
2024-02-25,0.01550896918249048
2024-02-26,0.017627082580971246
2024-02-27,0.018822964374148602
2024-02-28,0.024090268397592124
2024-02-29,0.024566978529544613
2024-03-01,0.02429994286213307
2024-03-02,0.024559648100952337
2024-03-03,0.024509819981715565
2024-03-04,0.027254367606362632
2024-03-05,0.03080050299692193
2024-03-06,0.031003934234284145
2024-03-07,0.03099192417657042
2024-03-08,0.03089379552291118
2024-03-09,0.03094676383708134
2024-03-10,0.030548711634797533
2024-03-11,0.03110475320623625
2024-03-12,0.03138399214027746
2024-03-13,0.031209497351932722
2024-03-14,0.03175435695226576
2024-03-15,0.0320235164556115
2024-03-16,0.03451235010733211
2024-03-17,0.03523184949668631
2024-03-18,0.035275246356979775
2024-03-19,0.03918999653001539
2024-03-20,0.04230318379562143
2024-03-21,0.04307299086773588
2024-03-22,0.043436558966118366
2024-03-23,0.043304807697716725
2024-03-24,0.043813086316866194
2024-03-25,0.04413097634203427
2024-03-26,0.044141716820321
2024-03-27,0.04353224589410594
2024-03-28,0.04298575175897179
2024-03-29,0.03990164977148874
2024-03-30,0.039649043224896624
2024-03-31,0.03970687739945328
2024-04-01,0.03998564189753229
2024-04-02,0.04159486059878097
2024-04-03,0.038837653579055754
2024-04-04,0.037387645300104834
2024-04-05,0.03690017068341425
2024-04-06,0.036950778949742163
2024-04-07,0.03681226613811954
2024-04-08,0.03725419882778696
2024-04-09,0.03782278857373987
2024-04-10,0.03709998209991522
2024-04-11,0.03710128704016754
2024-04-12,0.037586607234185554
2024-04-13,0.03831609732780589
2024-04-14,0.03843318127248255
2024-04-15,0.03731971863406649
2024-04-16,0.036245874203406823
2024-04-17,0.03686091658032979
2024-04-18,0.034136086122238354
2024-04-19,0.029194404403196376
2024-04-20,0.028717408454234743
2024-04-21,0.028290475760565054
2024-04-22,0.02874634658354087
2024-04-23,0.02727321412166423
2024-04-24,0.026806883326207825
2024-04-25,0.02681737192131218
2024-04-26,0.02685193961792995
2024-04-27,0.02654864995196349
2024-04-28,0.02648717229123599
2024-04-29,0.026624996957544195
2024-04-30,0.027484066358228646
2024-05-01,0.027959228330383196
2024-05-02,0.026141779525572086
2024-05-03,0.02888209477217285
2024-05-04,0.02811006537817491
2024-05-05,0.028078753081308572
2024-05-06,0.027959160284949353
2024-05-07,0.027972471188548467
2024-05-08,0.027256928446593054
2024-05-09,0.02741184284038382
2024-05-10,0.027673553193540396
2024-05-11,0.02767643193360046
2024-05-12,0.02690000737691036
2024-05-13,0.025917862145444923
2024-05-14,0.025671719007101457
2024-05-15,0.02852532382534915
2024-05-16,0.028670889866435602
2024-05-17,0.02799860175375515
2024-05-18,0.027330141647741425
2024-05-19,0.027404528308986195
2024-05-20,0.030650403279738468
2024-05-21,0.030903214280635097
2024-05-22,0.030655546231226943
2024-05-23,0.030820661317360862
2024-05-24,0.030196713563283743
2024-05-25,0.030234023949961535
2024-05-26,0.030234129710106923
2024-05-27,0.030259963623921804
2024-05-28,0.03040590720868222
2024-05-29,0.030464487600164205
2024-05-30,0.028835989894841367
2024-05-31,0.02789005493458427
2024-06-01,0.02786319187565416
2024-06-02,0.02548168577977744
2024-06-03,0.025470256516920736
2024-06-04,0.025793066636790048
2024-06-05,0.02560769860329351
